traffic_mean,traffic_std,packet_rate,packet_variance,active_hosts,traffic_entropy,label,AI_MSE,AI_Prediction,Result,Distance_From_Threshold
-59.5,6.329,2.0,40.056,10,3.38,0,0.000840798252831739,0,Đúng,-0.10422420174716826
-64.077,5.766,2.6,33.244,13,3.458,0,0.009088310139710563,0,Đúng,-0.09597668986028944
-66.909,6.252,2.2,39.091,11,3.391,0,0.00639934919136055,0,Đúng,-0.09866565080863945
-65.778,5.932,1.8,35.194,9,3.325,0,0.002907615855866431,0,Đúng,-0.10215738414413357
-62.889,8.177,1.8,66.861,9,3.26,0,0.007286792902684157,0,Đúng,-0.09777820709731586
-60.214,8.387,2.8,70.335,14,3.389,0,0.0030347016374292625,0,Đúng,-0.10203029836257074
-65.8,8.927,1.0,79.7,5,3.377,0,0.006601865896803637,0,Đúng,-0.09846313410319638
-62.0,9.577,1.6,91.714,8,3.524,0,0.00681000185349643,0,Đúng,-0.09825499814650357
-60.182,6.478,2.2,41.964,11,3.323,0,0.0013618152752015505,0,Đúng,-0.10370318472479846
-63.231,6.809,2.6,46.359,13,3.457,0,0.006491713327836973,0,Đúng,-0.09857328667216303
-63.538,8.058,2.6,64.936,13,3.382,0,0.00043241788305877854,0,Đúng,-0.10463258211694122
-63.2,9.576,1.0,91.7,5,3.624,0,0.02190566587031345,0,Đúng,-0.08315933412968655
-63.308,8.499,2.6,72.231,13,3.477,0,0.003846526685222342,0,Đúng,-0.10121847331477767
-65.0,8.552,1.6,73.143,8,3.341,0,0.0011998613059858465,0,Đúng,-0.10386513869401416
-66.0,7.183,1.2,51.6,6,3.371,0,0.002697687290002375,0,Đúng,-0.10236731270999763
-64.133,8.331,3.0,69.41,15,3.424,0,0.0014095172698985316,0,Đúng,-0.10365548273010147
-63.286,6.993,1.4,48.905,7,3.397,0,0.0015742784477287223,0,Đúng,-0.10349072155227128
-63.3,8.433,2.0,71.122,10,3.457,0,0.0003784642231028351,0,Đúng,-0.10468653577689717
-32.579,5.316,3.8,28.257,19,3.361,1,0.2128595616071259,1,Đúng,0.1077945616071259
-68.375,7.17,1.6,51.411,8,3.298,0,0.01002338694157217,0,Đúng,-0.09504161305842784
-66.364,4.802,2.2,23.055,11,3.367,0,0.006718635254160281,0,Đúng,-0.09834636474583973
-64.333,7.556,3.0,57.095,15,3.302,0,0.005342951433595776,0,Đúng,-0.09972204856640424
-60.4,9.009,2.0,81.156,10,3.391,0,0.002399207851990616,0,Đúng,-0.10266579214800939
-63.231,8.516,2.6,72.526,13,3.345,0,0.0019253993760100054,0,Đúng,-0.10313960062399
-63.364,8.477,2.2,71.855,11,3.39,0,0.0007814550494969426,0,Đúng,-0.10428354495050306
-62.769,8.833,2.6,78.026,13,3.344,0,0.0018300180003393274,0,Đúng,-0.10323498199966068
-61.2,5.16,2.0,26.622,10,3.376,0,0.002384463491519283,0,Đúng,-0.10268053650848072
-66.667,10.271,1.8,105.5,9,3.443,0,0.032041311514593045,0,Đúng,-0.07302368848540697
-63.833,8.419,2.4,70.879,12,3.356,0,0.0006346001470945903,0,Đúng,-0.10443039985290542
-61.545,8.371,2.2,70.073,11,3.308,0,0.00015941372691298585,0,Đúng,-0.10490558627308702
-57.429,6.26,2.8,39.187,14,3.436,0,0.007223879166772505,0,Đúng,-0.0978411208332275
-61.769,8.064,2.6,65.026,13,3.437,0,0.0008282318444104636,0,Đúng,-0.10423676815558955
-59.444,5.548,1.8,30.778,9,3.292,0,0.005450709291028134,0,Đúng,-0.09961429070897188
-60.667,5.701,1.8,32.5,9,3.39,0,0.001102120049105543,0,Đúng,-0.10396287995089447
-60.438,4.604,3.2,21.196,16,3.41,1,0.009839770508930661,0,Sai,-0.09522522949106935
-64.5,7.131,1.6,50.857,8,3.374,0,0.0025452187026192012,0,Đúng,-0.1025197812973808
-60.636,7.27,2.2,52.855,11,3.445,0,0.0028924656665708453,0,Đúng,-0.10217253433342915
-63.25,6.566,2.4,43.114,12,3.448,0,0.00650994536785754,0,Đúng,-0.09855505463214247
-64.333,5.5,1.8,30.25,9,3.422,0,0.002448020361616737,0,Đúng,-0.10261697963838327
-64.167,10.458,1.2,109.367,6,3.391,0,0.008152229761154036,0,Đúng,-0.09691277023884597
-66.267,5.271,3.0,27.781,15,3.398,0,0.005824810545876109,0,Đúng,-0.0992401894541239
-63.308,7.543,2.6,56.897,13,3.447,0,0.002883226415714006,0,Đúng,-0.102181773584286
-66.0,8.124,1.2,66.0,6,3.289,0,0.0026013133640543674,0,Đúng,-0.10246368663594564
-62.222,7.345,1.8,53.944,9,3.395,0,0.00040958311913991846,0,Đúng,-0.10465541688086008
-65.091,8.13,2.2,66.091,11,3.351,0,0.0005249328938951306,0,Đúng,-0.10454006710610488
-63.583,9.02,2.4,81.356,12,3.397,0,0.000841858278778449,0,Đúng,-0.10422314172122156
-59.308,5.36,2.6,28.731,13,3.377,0,0.008508690684429,0,Đúng,-0.096556309315571
-67.5,6.654,2.8,44.269,14,3.404,0,0.009062013954264226,0,Đúng,-0.09600298604573577
-64.917,7.845,2.4,61.538,12,3.346,0,0.001554980451701061,0,Đúng,-0.10351001954829894
-58.818,6.794,2.2,46.164,11,3.432,0,0.0025281137020855705,0,Đúng,-0.10253688629791444
-62.545,5.61,2.2,31.473,11,3.389,0,0.0016775968990624796,0,Đúng,-0.10338740310093752
-57.727,6.987,2.2,48.818,11,3.495,0,0.008214151639425751,0,Đúng,-0.09685084836057425
-64.1,7.505,2.0,56.322,10,3.346,0,0.000527611167427248,0,Đúng,-0.10453738883257276
-62.571,7.435,1.4,55.286,7,3.263,0,0.0021105981411227797,0,Đúng,-0.10295440185887722
-66.8,9.935,1.0,98.7,5,3.278,0,0.03011114892052627,0,Đúng,-0.07495385107947374
-62.857,5.551,1.4,30.81,7,3.29,0,0.007343889916989914,0,Đúng,-0.0977211100830101
-64.818,7.319,2.2,53.564,11,3.355,0,0.0006061854701889672,0,Đúng,-0.10445881452981104
-65.5,6.676,1.6,44.571,8,3.507,0,0.0035257794342763347,0,Đúng,-0.10153922056572368
-65.0,7.031,1.6,49.429,8,3.364,0,0.0015786501205363854,0,Đúng,-0.10348634987946362
-37.53,4.385,16.6,19.228,83,3.315,1,4.433315257690345,1,Đúng,4.328250257690345
-62.643,7.386,2.8,54.555,14,3.404,0,0.0009529387071288061,0,Đúng,-0.1041120612928712
-60.8,7.563,1.0,57.2,5,3.392,0,0.001086918179965568,0,Đúng,-0.10397808182003444
-57.2,9.094,1.0,82.7,5,3.538,0,0.028055755369036758,0,Đúng,-0.07700924463096324
-62.667,6.541,2.4,42.788,12,3.355,0,0.0008204425922190931,0,Đúng,-0.10424455740778091
-61.4,8.809,2.0,77.6,10,3.435,0,0.0018682758734342927,0,Đúng,-0.10319672412656572
-59.786,7.35,2.8,54.027,14,3.34,0,0.0027550771194049853,0,Đúng,-0.10230992288059503
-31.182,3.79,2.2,14.364,11,3.356,1,0.14328567580464555,1,Đúng,0.03822067580464554
-59.0,9.899,1.2,98.0,6,3.389,0,0.007118014105360297,0,Đúng,-0.09794698589463971
-62.385,8.078,2.6,65.256,13,3.419,0,0.0003778811595345001,0,Đúng,-0.10468711884046551
-64.538,7.699,2.6,59.269,13,3.352,0,0.0016006535984836956,0,Đúng,-0.1034643464015163
-62.778,8.467,1.8,71.694,9,3.36,0,0.0010454819772684747,0,Đúng,-0.10401951802273153
-61.857,9.94,1.4,98.81,7,3.388,0,0.0032713482024598777,0,Đúng,-0.10179365179754013
-62.0,8.544,1.0,73.0,5,3.419,0,0.00439696052074769,0,Đúng,-0.10066803947925232
-63.5,7.428,2.4,55.182,12,3.414,0,0.0013070528438384333,0,Đúng,-0.10375794715616157
-63.125,8.132,1.6,66.125,8,3.298,0,0.0014416422554905488,0,Đúng,-0.10362335774450945
-61.4,7.245,2.0,52.489,10,3.346,0,0.0005110166768248569,0,Đúng,-0.10455398332317514
-57.333,8.5,1.8,72.25,9,3.28,0,0.0067750657978721636,0,Đúng,-0.09828993420212784
-61.455,6.563,2.2,43.073,11,3.337,0,0.001197708273773751,0,Đúng,-0.10386729172622626
-64.571,10.768,1.4,115.952,7,3.477,0,0.015114646829838744,0,Đúng,-0.08995035317016126
-65.154,6.669,2.6,44.474,13,3.322,0,0.001752546839267057,0,Đúng,-0.10331245316073295
-66.429,7.525,1.4,56.619,7,3.411,0,0.0020022619653423477,0,Đúng,-0.10306273803465765
-37.781,4.279,14.6,18.312,73,3.285,1,3.1551901332964394,1,Đúng,3.050125133296439
-58.818,7.91,2.2,62.564,11,3.352,0,0.0009281096159075196,0,Đúng,-0.10413689038409249
-62.333,7.211,1.8,52.0,9,3.325,0,0.0009214417936909968,0,Đúng,-0.10414355820630901
-60.583,7.692,2.4,59.174,12,3.367,0,0.0002979627792396385,0,Đúng,-0.10476703722076036
-59.2,5.805,1.0,33.7,5,3.416,0,0.003536488236793759,0,Đúng,-0.10152851176320625
-60.385,9.845,2.6,96.923,13,3.362,0,0.009653720254769009,0,Đúng,-0.095411279745231
-63.286,7.544,1.4,56.905,7,3.453,0,0.0019512264827625618,0,Đúng,-0.10311377351723744
-62.455,9.395,2.2,88.273,11,3.415,0,0.001916382148384549,0,Đúng,-0.10314861785161546
-64.154,6.256,2.6,39.141,13,3.393,0,0.0013063407625409848,0,Đúng,-0.10375865923745903
-61.333,8.139,1.8,66.25,9,3.295,0,0.0014244725040236893,0,Đúng,-0.10364052749597631
-57.6,5.595,1.0,31.3,5,3.275,0,0.004738949928727484,0,Đúng,-0.10032605007127252
-64.75,6.431,1.6,41.357,8,3.391,0,0.0017085107848123502,0,Đúng,-0.10335648921518766
-61.75,6.943,2.4,48.205,12,3.393,0,0.0006734454636011814,0,Đúng,-0.10439155453639883
-58.923,7.421,2.6,55.077,13,3.463,0,0.006902870284400619,0,Đúng,-0.09816212971559939
-60.308,7.04,2.6,49.564,13,3.369,0,0.0012405961934562261,0,Đúng,-0.10382440380654379
-64.8,8.967,2.0,80.4,10,3.478,0,0.0023846554968744217,0,Đúng,-0.10268034450312559
-61.889,7.288,1.8,53.111,9,3.395,0,0.0003280292223164787,0,Đúng,-0.10473697077768353
-31.421,4.234,3.8,17.924,19,3.443,1,0.15028084485453974,1,Đúng,0.045215844854539736
-58.636,5.87,2.2,34.455,11,3.365,0,0.0026306752027994997,0,Đúng,-0.10243432479720051
-61.375,9.68,1.6,93.696,8,3.278,0,0.00952428389156732,0,Đúng,-0.09554071610843269
-62.4,7.039,3.0,49.543,15,3.332,0,0.0036791289711135162,0,Đúng,-0.10138587102888649
-61.667,7.547,3.0,56.952,15,3.272,0,0.0020567054488402677,0,Đúng,-0.10300829455115974
-63.143,9.788,1.4,95.81,7,3.348,0,0.0025952778327501254,0,Đúng,-0.10246972216724988
-67.0,7.797,1.2,60.8,6,3.295,0,0.0036482507818154254,0,Đúng,-0.10141674921818458
